CMDLINE python main.py
MEM 45.816406 1569654092.5637
MEM 45.816406 1569654092.6674
MEM 45.816406 1569654092.7715
MEM 45.816406 1569654092.8757
MEM 45.816406 1569654092.9808
MEM 45.816406 1569654093.0845
MEM 45.816406 1569654093.1886
MEM 45.816406 1569654093.2923
MEM 45.816406 1569654093.3960
MEM 45.816406 1569654093.4996
MEM 45.816406 1569654093.6043
MEM 45.816406 1569654093.7090
MEM 45.816406 1569654093.8131
MEM 45.816406 1569654093.9168
MEM 45.816406 1569654094.0214
MEM 45.816406 1569654094.1256
MEM 45.816406 1569654094.2293
MEM 45.816406 1569654094.3329
MEM 45.816406 1569654094.4366
MEM 45.816406 1569654094.5412
MEM 45.816406 1569654094.6449
MEM 45.816406 1569654094.7486
MEM 45.816406 1569654094.8532
MEM 45.816406 1569654094.9579
MEM 45.816406 1569654095.0620
MEM 45.816406 1569654095.1657
MEM 45.816406 1569654095.2704
MEM 45.816406 1569654095.3745
MEM 45.816406 1569654095.4782
MEM 45.816406 1569654095.5823
MEM 45.816406 1569654095.6865
MEM 45.816406 1569654095.7912
MEM 45.816406 1569654095.8949
MEM 45.816406 1569654095.9985
MEM 45.816406 1569654096.1031
MEM 45.816406 1569654096.2073
MEM 45.816406 1569654096.3110
MEM 45.816406 1569654096.4146
MEM 45.816406 1569654096.5188
MEM 45.816406 1569654096.6239
MEM 45.816406 1569654096.7276
MEM 45.816406 1569654096.8318
MEM 45.816406 1569654096.9354
MEM 45.816406 1569654097.0391
MEM 45.816406 1569654097.1438
MEM 45.816406 1569654097.2474
MEM 45.816406 1569654097.3511
MEM 45.816406 1569654097.4552
MEM 45.816406 1569654097.5589
MEM 45.816406 1569654097.6631
MEM 45.816406 1569654097.7672
MEM 45.816406 1569654097.8719
MEM 45.816406 1569654097.9755
MEM 45.816406 1569654098.0797
MEM 45.816406 1569654098.1844
MEM 45.816406 1569654098.2890
MEM 45.816406 1569654098.3932
MEM 45.816406 1569654098.5013
MEM 45.816406 1569654098.6050
MEM 45.816406 1569654098.7086
MEM 45.816406 1569654098.8128
MEM 45.816406 1569654098.9165
MEM 45.816406 1569654099.0201
MEM 45.816406 1569654099.1243
MEM 45.816406 1569654099.2280
MEM 45.816406 1569654099.3326
MEM 45.816406 1569654099.4363
MEM 45.816406 1569654099.5409
MEM 45.816406 1569654099.6446
MEM 45.816406 1569654099.7483
MEM 45.816406 1569654099.8519
MEM 45.816406 1569654099.9576
MEM 45.816406 1569654100.0618
MEM 45.816406 1569654100.1659
MEM 45.816406 1569654100.2700
MEM 45.816406 1569654100.3749
MEM 45.816406 1569654100.4786
MEM 45.816406 1569654100.5828
MEM 45.816406 1569654100.6864
MEM 45.816406 1569654100.7906
MEM 45.816406 1569654100.8943
MEM 45.816406 1569654100.9984
MEM 45.816406 1569654101.1031
MEM 45.816406 1569654101.2078
MEM 45.816406 1569654101.3114
MEM 45.816406 1569654101.4156
MEM 45.816406 1569654101.5192
MEM 45.816406 1569654101.6239
MEM 45.816406 1569654101.7276
MEM 45.816406 1569654101.8312
MEM 45.816406 1569654101.9349
MEM 45.816406 1569654102.0395
MEM 45.816406 1569654102.1437
MEM 45.816406 1569654102.2473
MEM 45.816406 1569654102.3510
MEM 45.816406 1569654102.4552
MEM 45.816406 1569654102.5589
MEM 45.816406 1569654102.6625
MEM 45.816406 1569654102.7667
MEM 45.816406 1569654102.8708
MEM 45.816406 1569654102.9750
MEM 45.816406 1569654103.0787
MEM 45.816406 1569654103.1823
MEM 45.816406 1569654103.2870
MEM 45.816406 1569654103.3916
MEM 45.816406 1569654103.4953
MEM 45.816406 1569654103.5994
MEM 45.816406 1569654103.7041
MEM 45.816406 1569654103.8083
MEM 45.816406 1569654103.9119
MEM 45.816406 1569654104.0161
MEM 45.816406 1569654104.1197
MEM 45.816406 1569654104.2234
MEM 45.816406 1569654104.3271
MEM 45.816406 1569654104.4307
MEM 45.816406 1569654104.5349
MEM 45.816406 1569654104.6391
MEM 45.816406 1569654104.7442
MEM 45.816406 1569654104.8484
MEM 45.816406 1569654104.9530
MEM 45.816406 1569654105.0582
MEM 45.816406 1569654105.1618
MEM 45.816406 1569654105.2655
MEM 45.816406 1569654105.3687
MEM 45.816406 1569654105.4738
MEM 45.816406 1569654105.5775
MEM 45.816406 1569654105.6812
MEM 45.816406 1569654105.7843
MEM 45.816406 1569654105.8890
MEM 45.816406 1569654105.9932
MEM 45.816406 1569654106.0968
MEM 45.816406 1569654106.2010
MEM 45.816406 1569654106.3051
MEM 45.816406 1569654106.4093
MEM 45.816406 1569654106.5130
MEM 45.816406 1569654106.6166
MEM 45.816406 1569654106.7213
MEM 45.816406 1569654106.8255
MEM 45.816406 1569654106.9296
MEM 45.816406 1569654107.0333
MEM 45.816406 1569654107.1369
MEM 45.816406 1569654107.2416
MEM 45.816406 1569654107.3458
MEM 45.816406 1569654107.4494
MEM 45.816406 1569654107.5536
MEM 45.816406 1569654107.6582
MEM 45.816406 1569654107.7619
MEM 45.816406 1569654107.8655
MEM 45.816406 1569654107.9692
MEM 45.816406 1569654108.0739
MEM 45.816406 1569654108.1780
MEM 45.816406 1569654108.2822
MEM 45.816406 1569654108.3864
MEM 45.816406 1569654108.4910
MEM 45.816406 1569654108.5947
MEM 45.816406 1569654108.6978
MEM 45.816406 1569654108.8015
MEM 45.816406 1569654108.9062
MEM 45.816406 1569654109.0098
MEM 45.816406 1569654109.1135
MEM 45.816406 1569654109.2176
MEM 45.816406 1569654109.3228
MEM 45.816406 1569654109.4269
MEM 45.816406 1569654109.5306
MEM 45.816406 1569654109.6348
MEM 45.816406 1569654109.7394
MEM 45.816406 1569654109.8431
MEM 45.816406 1569654109.9473
MEM 45.816406 1569654110.0514
MEM 45.816406 1569654110.1561
MEM 45.816406 1569654110.2597
MEM 45.816406 1569654110.3639
MEM 45.816406 1569654110.4676
MEM 45.816406 1569654110.5727
MEM 45.816406 1569654110.6764
MEM 45.816406 1569654110.7805
MEM 45.816406 1569654110.8847
MEM 45.816406 1569654110.9889
MEM 45.816406 1569654111.0925
MEM 45.816406 1569654111.1967
MEM 45.816406 1569654111.3003
MEM 45.816406 1569654111.4045
MEM 45.816406 1569654111.5077
MEM 45.816406 1569654111.6119
MEM 45.816406 1569654111.7155
MEM 45.816406 1569654111.8187
MEM 45.816406 1569654111.9233
MEM 45.816406 1569654112.0275
MEM 45.816406 1569654112.1316
MEM 45.816406 1569654112.2348
MEM 45.816406 1569654112.3395
MEM 45.816406 1569654112.4441
MEM 45.816406 1569654112.5478
MEM 45.816406 1569654112.6514
MEM 45.816406 1569654112.7556
MEM 45.816406 1569654112.8598
MEM 45.816406 1569654112.9640
MEM 45.816406 1569654113.0676
MEM 45.816406 1569654113.1717
MEM 45.816406 1569654113.2764
MEM 45.816406 1569654113.3806
MEM 45.816406 1569654113.4848
MEM 45.816406 1569654113.5884
MEM 45.816406 1569654113.6921
MEM 45.816406 1569654113.7957
MEM 45.816406 1569654113.8999
MEM 45.816406 1569654114.0045
MEM 45.816406 1569654114.1082
MEM 45.816406 1569654114.2119
MEM 45.816406 1569654114.3160
MEM 45.816406 1569654114.4192
MEM 45.816406 1569654114.5243
MEM 45.816406 1569654114.6280
MEM 45.816406 1569654114.7317
MEM 45.816406 1569654114.8358
MEM 45.816406 1569654114.9400
MEM 45.816406 1569654115.0447
MEM 45.816406 1569654115.1488
MEM 45.816406 1569654115.2530
MEM 45.816406 1569654115.3571
MEM 45.816406 1569654115.4608
MEM 45.816406 1569654115.5650
MEM 45.816406 1569654115.6686
MEM 45.816406 1569654115.7723
MEM 45.816406 1569654115.8764
MEM 45.816406 1569654115.9806
MEM 45.816406 1569654116.0848
MEM 45.816406 1569654116.1894
MEM 45.816406 1569654116.2936
MEM 45.816406 1569654116.3972
MEM 45.816406 1569654116.5019
MEM 45.816406 1569654116.6066
MEM 45.816406 1569654116.7107
MEM 45.816406 1569654116.8144
MEM 45.816406 1569654116.9185
MEM 45.816406 1569654117.0227
MEM 45.816406 1569654117.1269
MEM 45.816406 1569654117.2310
MEM 45.816406 1569654117.3347
MEM 45.816406 1569654117.4388
MEM 45.816406 1569654117.5435
MEM 45.816406 1569654117.6477
MEM 45.816406 1569654117.7518
MEM 45.816406 1569654117.8560
MEM 45.816406 1569654117.9611
MEM 45.816406 1569654118.0653
MEM 45.816406 1569654118.1685
MEM 45.816406 1569654118.2741
MEM 45.816406 1569654118.3783
MEM 45.816406 1569654118.4825
MEM 45.816406 1569654118.5866
MEM 45.816406 1569654118.6907
MEM 45.816406 1569654118.7944
MEM 45.816406 1569654118.8986
MEM 45.816406 1569654119.0032
MEM 45.816406 1569654119.1074
MEM 45.816406 1569654119.2110
MEM 45.816406 1569654119.3147
MEM 45.816406 1569654119.4184
MEM 45.816406 1569654119.5240
MEM 45.816406 1569654119.6282
MEM 45.816406 1569654119.7318
MEM 45.816406 1569654119.8355
MEM 45.816406 1569654119.9397
MEM 45.816406 1569654120.0439
MEM 45.816406 1569654120.1475
MEM 45.816406 1569654120.2517
MEM 45.816406 1569654120.3563
MEM 45.816406 1569654120.4605
MEM 45.816406 1569654120.5647
MEM 45.816406 1569654120.6678
MEM 45.816406 1569654120.7720
MEM 45.816406 1569654120.8762
MEM 45.816406 1569654120.9803
MEM 45.816406 1569654121.0844
MEM 45.816406 1569654121.1891
MEM 45.816406 1569654121.2933
MEM 45.816406 1569654121.3969
MEM 45.816406 1569654121.5016
MEM 45.816406 1569654121.6062
MEM 45.816406 1569654121.7099
MEM 45.816406 1569654121.8136
MEM 45.816406 1569654121.9172
MEM 45.816406 1569654122.0214
MEM 45.816406 1569654122.1255
MEM 45.816406 1569654122.2292
MEM 45.816406 1569654122.3329
MEM 45.816406 1569654122.4380
MEM 45.816406 1569654122.5437
MEM 45.816406 1569654122.6488
MEM 45.816406 1569654122.7530
MEM 45.816406 1569654122.8571
MEM 45.816406 1569654122.9614
MEM 45.816406 1569654123.0650
MEM 45.816406 1569654123.1681
MEM 45.816406 1569654123.2723
MEM 45.816406 1569654123.3770
MEM 45.816406 1569654123.4806
MEM 45.816406 1569654123.5848
MEM 45.816406 1569654123.6889
MEM 45.816406 1569654123.7931
MEM 45.816406 1569654123.8973
MEM 45.816406 1569654124.0015
MEM 45.816406 1569654124.1051
MEM 45.816406 1569654124.2092
MEM 45.816406 1569654124.3129
MEM 45.816406 1569654124.4166
MEM 45.816406 1569654124.5212
MEM 45.816406 1569654124.6254
MEM 45.816406 1569654124.7290
MEM 45.816406 1569654124.8327
MEM 45.816406 1569654124.9364
MEM 45.816406 1569654125.0410
MEM 45.816406 1569654125.1452
MEM 45.816406 1569654125.2489
MEM 45.816406 1569654125.3530
MEM 45.816406 1569654125.4572
MEM 45.816406 1569654125.5614
MEM 45.816406 1569654125.6650
MEM 45.816406 1569654125.7687
MEM 45.816406 1569654125.8728
MEM 45.816406 1569654125.9765
MEM 45.816406 1569654126.0806
MEM 45.816406 1569654126.1848
MEM 45.816406 1569654126.2885
MEM 45.816406 1569654126.3926
MEM 45.816406 1569654126.4963
MEM 45.816406 1569654126.6005
MEM 45.816406 1569654126.7041
MEM 45.816406 1569654126.8083
MEM 45.816406 1569654126.9120
MEM 45.816406 1569654127.0156
MEM 45.816406 1569654127.1193
MEM 45.816406 1569654127.2235
MEM 45.816406 1569654127.3271
MEM 45.816406 1569654127.4313
MEM 45.816406 1569654127.5349
MEM 45.816406 1569654127.6391
MEM 45.816406 1569654127.7437
MEM 45.816406 1569654127.8479
MEM 45.816406 1569654127.9516
MEM 45.816406 1569654128.0557
MEM 45.816406 1569654128.1594
MEM 45.816406 1569654128.2636
MEM 45.816406 1569654128.3672
MEM 45.816406 1569654128.4709
MEM 45.816406 1569654128.5745
MEM 45.816406 1569654128.6782
MEM 45.816406 1569654128.7829
MEM 45.816406 1569654128.8865
MEM 45.816406 1569654128.9907
MEM 45.816406 1569654129.0948
MEM 45.816406 1569654129.1985
MEM 45.816406 1569654129.3032
MEM 45.816406 1569654129.4073
MEM 45.816406 1569654129.5110
MEM 45.816406 1569654129.6151
MEM 45.816406 1569654129.7188
MEM 45.816406 1569654129.8235
MEM 45.816406 1569654129.9276
MEM 45.816406 1569654130.0313
MEM 45.816406 1569654130.1350
MEM 45.816406 1569654130.2396
MEM 45.816406 1569654130.3443
MEM 45.816406 1569654130.4474
MEM 45.816406 1569654130.5516
MEM 45.816406 1569654130.6563
MEM 45.816406 1569654130.7604
MEM 45.816406 1569654130.8646
MEM 45.816406 1569654130.9682
MEM 45.816406 1569654131.0719
MEM 45.816406 1569654131.1766
MEM 45.816406 1569654131.2802
MEM 45.816406 1569654131.3844
MEM 45.816406 1569654131.4885
MEM 45.816406 1569654131.5932
MEM 45.816406 1569654131.6969
MEM 45.816406 1569654131.8005
MEM 45.816406 1569654131.9047
MEM 45.816406 1569654132.0088
MEM 45.816406 1569654132.1135
MEM 45.816406 1569654132.2172
MEM 45.816406 1569654132.3208
MEM 45.816406 1569654132.4255
MEM 45.816406 1569654132.5311
MEM 45.816406 1569654132.6348
MEM 45.816406 1569654132.7390
MEM 45.816406 1569654132.8441
MEM 45.816406 1569654132.9473
MEM 45.816406 1569654133.0509
MEM 45.816406 1569654133.1551
MEM 45.816406 1569654133.2593
MEM 45.816406 1569654133.3639
MEM 45.816406 1569654133.4671
MEM 45.816406 1569654133.5712
MEM 45.816406 1569654133.6754
MEM 45.816406 1569654133.7796
MEM 45.816406 1569654133.8837
MEM 45.816406 1569654133.9874
MEM 45.816406 1569654134.0920
MEM 45.816406 1569654134.1957
MEM 45.816406 1569654134.2999
MEM 45.816406 1569654134.4040
MEM 45.816406 1569654134.5087
MEM 45.816406 1569654134.6124
MEM 45.816406 1569654134.7160
MEM 45.816406 1569654134.8192
MEM 45.816406 1569654134.9253
MEM 45.816406 1569654135.0285
MEM 45.816406 1569654135.1327
MEM 45.816406 1569654135.2363
MEM 45.816406 1569654135.3420
MEM 45.816406 1569654135.4461
MEM 45.816406 1569654135.5493
MEM 45.816406 1569654135.6530
MEM 45.816406 1569654135.7571
MEM 45.816406 1569654135.8608
MEM 45.816406 1569654135.9650
MEM 45.816406 1569654136.0686
MEM 45.816406 1569654136.1733
MEM 45.816406 1569654136.2769
MEM 45.816406 1569654136.3811
MEM 45.816406 1569654136.4847
MEM 45.816406 1569654136.5884
MEM 45.816406 1569654136.6921
MEM 45.816406 1569654136.7952
MEM 45.816406 1569654136.8994
MEM 45.816406 1569654137.0036
MEM 45.816406 1569654137.1072
MEM 45.816406 1569654137.2109
MEM 45.843750 1569654137.3146
MEM 45.859375 1569654137.4187
MEM 45.859375 1569654137.5263
MEM 45.859375 1569654137.6302
MEM 43.031250 1569654137.7358
